requestedUrl,finalUrl,category,name,title,type,score
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","performance-score","Overall Performance Category Score","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","first-contentful-paint","First Contentful Paint","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","speed-index","Speed Index","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","interactive","Time to Interactive","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","total-blocking-time","Total Blocking Time","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","max-potential-fid","Max Potential First Input Delay","numeric","0.5"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","first-meaningful-paint","First Meaningful Paint","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","0.87"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","uses-responsive-images","Properly size images","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","offscreen-images","Defer offscreen images","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","unminified-css","Minify CSS","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","unminified-javascript","Minify JavaScript","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","unused-css-rules","Reduce unused CSS","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","unused-javascript","Reduce unused JavaScript","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","uses-optimized-images","Efficiently encode images","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","modern-image-formats","Serve images in next-gen formats","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","uses-text-compression","Enable text compression","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","server-response-time","Initial server response time was short","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","redirects","Avoid multiple page redirects","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","uses-rel-preload","Preload key requests","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","uses-http2","Use HTTP/2","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","efficient-animated-content","Use video formats for animated content","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","duplicated-javascript","Remove duplicate modules in JavaScript bundles","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","dom-size","Avoids an excessive DOM size","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","user-timings","User Timing marks and measures","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","bootup-time","JavaScript execution time","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","mainthread-work-breakdown","Minimizes main-thread work","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","font-display","All text remains visible during webfont loads","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","performance-budget","Performance budget","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","timing-budget","Timing budget","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","third-party-summary","Minimize third-party usage","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","layout-shift-elements","Avoid large layout shifts","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","network-requests","Network Requests","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","main-thread-tasks","Tasks","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","diagnostics","Diagnostics","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","metrics","Metrics","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","final-screenshot","Final Screenshot","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","accessibility-score","Overall Accessibility Category Score","numeric","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","accesskeys","`[accesskey]` values are unique","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-allowed-attr","`[aria-*]` attributes match their roles","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-command-name","`button`, `link`, and `menuitem` elements have accessible names","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-hidden-body","`[aria-hidden=""true""]` is not present on the document `<body>`","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-hidden-focus","`[aria-hidden=""true""]` elements do not contain focusable descendents","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-input-field-name","ARIA input fields have accessible names","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-meter-name","ARIA `meter` elements have accessible names","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-progressbar-name","ARIA `progressbar` elements have accessible names","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-required-attr","`[role]`s have all required `[aria-*]` attributes","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-required-children","Elements with an ARIA `[role]` that require children to contain a specific `[role]` have all required children.","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-required-parent","`[role]`s are contained by their required parent element","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-roles","`[role]` values are valid","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-toggle-field-name","ARIA toggle fields have accessible names","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-tooltip-name","ARIA `tooltip` elements have accessible names","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-treeitem-name","ARIA `treeitem` elements have accessible names","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-valid-attr-value","`[aria-*]` attributes have valid values","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","aria-valid-attr","`[aria-*]` attributes are valid and not misspelled","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","button-name","Buttons have an accessible name","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","bypass","The page contains a heading, skip link, or landmark region","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","color-contrast","Background and foreground colors have a sufficient contrast ratio","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","definition-list","`<dl>`'s contain only properly-ordered `<dt>` and `<dd>` groups, `<script>`, `<template>` or `<div>` elements.","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","dlitem","Definition list items are wrapped in `<dl>` elements","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","document-title","Document has a `<title>` element","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","duplicate-id-active","`[id]` attributes on active, focusable elements are unique","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","duplicate-id-aria","ARIA IDs are unique","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","form-field-multiple-labels","No form fields have multiple labels","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","frame-title","`<frame>` or `<iframe>` elements have a title","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","heading-order","Heading elements appear in a sequentially-descending order","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","html-has-lang","`<html>` element has a `[lang]` attribute","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","html-lang-valid","`<html>` element has a valid value for its `[lang]` attribute","binary","1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","image-alt","Image elements have `[alt]` attributes","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","input-image-alt","`<input type=""image"">` elements have `[alt]` text","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","label","Form elements have associated labels","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","link-name","Links have a discernible name","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","list","Lists contain only `<li>` elements and script supporting elements (`<script>` and `<template>`).","notApplicable","-1"
"http://127.0.0.1:5500/dist/en/","http://127.0.0.1:5500/dist/en/","Accessibility","listitem","List items (`<li>`) are contained within `<ul>` or `<ol>` parent elements","notApplicable","-1"
